8, 172, 240.46875, 241.875
8, 173, 241.875, 243.28125
8, 174, 243.28125, 244.6875
8, 175, 244.6875, 246.09375
8, 176, 246.09375, 247.5
8, 177, 247.5, 248.90625
8, 178, 248.90625, 250.3125
8, 179, 250.3125, 251.71875
8, 180, 251.71875, 253.125
8, 181, 253.125, 254.53125
8, 182, 254.53125, 255.9375
8, 183, 255.9375, 257.34375
8, 184, 257.34375, 258.75
8, 185, 258.75, 260.15625
8, 186, 260.15625, 261.5625
8, 187, 261.5625, 262.96875
8, 188, 262.96875, 264.375
8, 189, 264.375, 265.78125
8, 190, 265.78125, 267.1875
8, 191, 267.1875, 268.59375
8, 192, 268.59375, 270
8, 193, 270, 271.40625
8, 194, 271.40625, 272.8125
8, 195, 272.8125, 274.21875
8, 196, 274.21875, 275.625
8, 197, 275.625, 277.03125
8, 198, 277.03125, 278.4375
8, 199, 278.4375, 279.84375
8, 200, 279.84375, 281.25
8, 201, 281.25, 282.65625
8, 202, 282.65625, 284.0625
8, 203, 284.0625, 285.46875
8, 204, 285.46875, 286.875
8, 205, 286.875, 288.28125
8, 206, 288.28125, 289.6875
8, 207, 289.6875, 291.09375
8, 208, 291.09375, 292.5
8, 209, 292.5, 293.90625
8, 210, 293.90625, 295.3125
8, 211, 295.3125, 296.71875
8, 212, 296.71875, 298.125
8, 213, 298.125, 299.53125
8, 214, 299.53125, 300.9375
8, 215, 300.9375, 302.34375
8, 216, 302.34375, 303.75
8, 217, 303.75, 305.15625
8, 218, 305.15625, 306.5625
8, 219, 306.5625, 307.96875
8, 220, 307.96875, 309.375
8, 221, 309.375, 310.78125
8, 222, 310.78125, 312.1875
8, 223, 312.1875, 313.59375
8, 224, 313.59375, 315
8, 225, 315, 316.40625
8, 226, 316.40625, 317.8125
8, 227, 317.8125, 319.21875
8, 228, 319.21875, 320.625
8, 229, 320.625, 322.03125
8, 230, 322.03125, 323.4375
8, 231, 323.4375, 324.84375
8, 232, 324.84375, 326.25
8, 233, 326.25, 327.65625
8, 234, 327.65625, 329.0625
8, 235, 329.0625, 330.46875
8, 236, 330.46875, 331.875
8, 237, 331.875, 333.28125
8, 238, 333.28125, 334.6875
8, 239, 334.6875, 336.09375
8, 240, 336.09375, 337.5
8, 241, 337.5, 338.90625
